tok	miss	routed	M	coldGate	totGate	margin	coldW	entropy	top8
708	1364	5440	17	0.0	0.0	4.125	0.0	0.109960794	11:22.359375,25:18.234375,8:14.625,39876:13.796875,54659:13.75,3337:13.734375,58:13.5078125,28:13.234375
712	104	320	1	-403.54297	-1275.6543	5.5625	13.168145	0.15189616	7031:21.1875,471:15.625,62:15.6171875,12:14.9765625,3442:14.890625,8:14.734375,1201:14.1015625,5150:13.921875
713	115	320	1	-442.4453	-1263.041	1.28125	15.08431	0.96110815	471:21.6875,12:20.40625,478:19.21875,8:19.046875,10:16.953125,16:15.484375,11:15.40625,220:14.6640625
714	118	320	1	-419.09766	-1206.54	2.734375	17.000648	0.2900666	220:22.09375,16:19.359375,1496:15.109375,25212:15.0234375,2047:14.84375,3238:14.84375,198:14.3125,8:14.125
715	96	320	1	-369.26172	-1271.0391	7.921875	12.609026	0.010203996	16:23.25,17:15.328125,220:13.9921875,478:13.9296875,15:13.40625,18:13.3046875,19:13.2109375,22:12.75
716	144	320	1	-534.041	-1221.4424	4.9375	18.757673	0.30602816	8:21.703125,478:16.765625,11:16.71875,60:16.65625,198:16.59375,2387:16.125,578:16.046875,681:15.703125
717	79	320	1	-305.1494	-1280.9951	5.515625	9.923602	0.07843916	198:22.75,220:17.234375,478:16.6875,653:15.78125,471:15.7109375,271:14.46875,256:14.265625,16:13.9609375
718	55	320	1	-227.95898	-1304.7393	4.578125	6.364961	0.09914371	1779:22.734375,950:18.15625,256:16.703125,2215:16.265625,18438:14.7421875,309:14.1796875,670:13.9375,11953:13.59375
719	97	320	1	-402.99414	-1319.4766	6.109375	11.359782	0.08529249	696:22.890625,3841:16.78125,1496:16.453125,25212:16.25,16168:15.7109375,2715:14.8828125,413:14.8125,280:14.71875
720	1516	5120	16	0.0	0.0	2.734375	0.0	0.2964564	438:21.46875,26863:18.734375,80:15.2109375,39644:14.09375,11553:13.8515625,3841:13.1875,30571:12.6953125,66125:12.6796875
725	110	320	1	-441.0703	-1306.8828	4.046875	14.016141	0.1620341	7031:22.28125,478:18.234375,11:17.03125,10:15.1875,3442:14.8671875,471:14.4453125,283:14.4296875,62:14.125
726	117	320	1	-468.1621	-1308.5078	2.546875	15.464948	0.33887222	478:23.265625,11:20.71875,8:17.265625,471:17.234375,10:16.953125,220:16.84375,283:16.421875,25:15.609375
727	125	320	1	-459.9043	-1247.4531	3.203125	18.116863	0.26324216	220:22.3125,3238:19.109375,1496:17.40625,16:17.125,11:14.5234375,318:13.9921875,3841:13.5234375,2047:13.4765625
728	98	320	1	-347.91602	-1141.6162	5.375	11.9350195	0.040687352	16:22.859375,17:17.484375,3238:14.890625,18:14.140625,15:13.4765625,19:13.0078125,1496:12.9140625,22:12.875
729	123	320	1	-464.12793	-1244.4268	0.203125	16.805397	0.8371403	11:21.328125,8:21.125,478:17.0625,198:16.4375,681:15.625,271:15.6015625,578:15.3046875,60:15.2265625
730	127	320	1	-501.19043	-1287.1582	5.4375	16.048231	0.07334302	1496:23.15625,3238:17.71875,1245:16.296875,11553:16.21875,220:15.3203125,2796:14.859375,15131:14.640625,25212:14.5859375
731	115	320	1	-441.21484	-1270.793	5.703125	15.064532	0.08136693	8:22.140625,198:16.4375,471:15.65625,578:15.0625,271:15.03125,1590:14.9921875,25:14.515625,11:14.359375
732	64	320	1	-247.02051	-1285.915	0.015625	8.038901	0.7196789	271:20.765625,198:20.75,220:14.203125,653:13.96875,1358:13.1796875,950:12.796875,256:12.3671875,71093:12.3671875
733	33	320	1	-115.052246	-1170.896	4.21875	3.7230651	0.09949077	950:23.1875,256:18.96875,1779:17.046875,406:14.328125,285:14.0625,727:14.0234375,262:13.765625,687:13.3984375
734	31	320	1	-122.59961	-1222.8564	6.890625	2.8769207	0.025813898	687:23.875,16168:16.984375,653:15.4375,460:15.3359375,696:15.25,413:14.953125,401:14.765625,280:14.0546875
735	20	320	1	-81.984375	-1286.9961	6.015625	1.7751205	0.060610414	16168:22.234375,696:16.21875,25212:15.359375,919:14.828125,1298:14.6484375,2796:13.8984375,45127:13.7421875,39644:13.0859375
736	37	320	1	-148.18945	-1230.2451	7.8984375	3.0323172	0.049176842	10620:21.921875,55860:14.0234375,25:13.734375,5919:13.5703125,2784:13.546875,1153:13.4921875,1082:13.40625,2796:13.40625
737	76	320	1	-306.5957	-1301.8086	3.796875	9.20098	0.1522301	11:22.734375,25:18.9375,1590:17.34375,39876:15.265625,8:13.1171875,681:12.75,198:12.7109375,75404:12.5078125
738	70	320	1	-289.54102	-1335.9248	4.953125	8.014058	0.11854996	3238:23.65625,25212:18.703125,2796:17.859375,2047:17.171875,1496:17.0,9997:16.0625,16168:15.875,750:15.15625
739	1245	5440	17	0.0	0.0	5.765625	0.0	0.04342138	11:22.609375,25:16.84375,1590:15.7578125,28:14.4453125,1496:13.25,283:13.15625,8:13.140625,198:12.8046875
742	2043	8000	25	0.0	0.0	9.0703125	0.0	0.010603503	198:23.15625,220:14.0859375,653:13.7265625,25212:13.609375,25:13.5859375,11:13.1015625,271:12.75,2:12.5546875
745	82	320	1	-315.29102	-1219.2891	7.4140625	8.390588	0.017788034	283:23.078125,25:15.6640625,5996:14.5,3042:14.265625,11:14.0859375,220:13.71875,28:13.5234375,2796:13.515625
746	86	320	1	-350.5039	-1291.169	7.3671875	9.339806	0.019514352	2796:23.015625,771:15.6484375,1287:14.8671875,264:14.390625,1496:14.09375,220:13.3984375,3238:13.359375,1082:12.578125
747	93	320	1	-369.16602	-1305.5703	5.734375	12.268527	0.13573118	58:21.546875,7368:15.8125,33333:15.6328125,25:15.40625,198:14.6171875,69525:14.578125,9997:14.5,11553:14.2265625
748	111	320	1	-439.1123	-1289.5244	3.15625	13.473433	0.19382319	11553:23.5,9997:20.34375,5834:16.015625,1496:15.5703125,1055:15.0,15:14.390625,71:14.3671875,2479:14.2265625
749	117	320	1	-449.66016	-1241.4131	5.8828125	14.2147	0.08712087	60:21.703125,198:15.8203125,2387:15.234375,8:15.0078125,27365:14.796875,25:14.71875,1089:13.5859375,5491:13.484375
750	93	320	1	-354.39062	-1255.1436	3.640625	11.9439535	0.149005	198:22.40625,220:18.765625,653:16.53125,256:13.421875,2:13.1875,283:13.0625,271:12.375,262:12.1328125
751	72	320	1	-291.85742	-1255.7861	5.984375	7.732683	0.029407043	1779:22.78125,256:16.796875,950:15.0234375,18438:13.9453125,71093:13.6875,2215:13.1328125,5690:12.9609375,585:12.890625
752	90	320	1	-361.45508	-1227.8105	4.78125	8.733942	0.10748099	585:24.5625,3436:19.78125,492:19.53125,16168:16.5,653:15.8984375,324:15.7890625,2047:15.59375,25212:15.5625
753	99	320	1	-362.06445	-1186.1523	4.6875	11.5683	0.064705275	283:23.109375,11:18.421875,7031:14.3046875,4207:13.6953125,25:13.5859375,3442:13.4453125,23023:13.2421875,10884:13.1171875
754	101	320	1	-412.45703	-1312.6816	5.9375	11.576122	0.056888357	3238:23.453125,220:17.515625,471:16.421875,492:16.171875,1496:16.09375,750:15.28125,318:15.2734375,2047:14.953125
755	120	320	1	-466.86328	-1265.8623	1.828125	14.775667	0.541864	471:21.46875,198:19.640625,220:16.890625,478:16.125,11:15.734375,12:15.3984375,653:15.15625,283:14.21875
756	116	320	1	-411.23633	-1170.6328	3.734375	15.47156	0.16682816	220:22.296875,16:18.5625,471:15.8515625,585:15.5546875,198:15.3515625,318:14.71875,478:13.7109375,283:13.0234375
757	132	320	1	-512.3877	-1243.8037	6.734375	15.271231	0.030309847	16:24.046875,17:17.3125,15:17.28125,24:16.28125,20:15.5,471:15.5,18:14.65625,220:14.5703125
758	144	320	1	-520.1582	-1184.0571	2.0625	18.255411	0.5770141	198:21.921875,220:19.859375,8:17.90625,653:16.859375,60:16.734375,364:16.53125,471:15.4296875,478:15.359375
759	78	320	1	-314.4746	-1254.8594	6.4609375	8.197947	0.028679699	1779:22.453125,256:15.9921875,950:15.2109375,71093:13.703125,670:13.4765625,2215:13.4765625,18438:13.046875,220:13.0
760	74	320	1	-313.49414	-1331.7578	6.1875	8.035328	0.035202358	364:22.8125,492:16.625,653:14.953125,2796:13.4609375,413:13.21875,25212:13.2109375,281:13.1015625,1690:13.0078125
761	87	320	1	-331.50586	-1242.3242	7.8125	10.657589	0.03041918	492:22.3125,580:14.5,585:14.484375,73:13.9609375,318:13.7421875,25:13.0,220:12.8359375,3216:12.78125
762	119	320	1	-434.06836	-1210.8232	8.6875	15.556076	0.01257314	303:22.34375,25:13.65625,283:13.5625,2020:12.9375,198:12.7421875,369:12.46875,11:12.2890625,585:12.0
763	86	320	1	-335.4297	-1298.0332	6.6328125	11.034331	0.024174187	2020:22.5625,3238:15.9296875,318:14.3125,40707:13.3359375,2796:13.2421875,771:12.78125,31856:12.5625,427:12.5546875
764	108	320	1	-402.45703	-1234.6543	7.421875	13.471334	0.029779958	55860:23.453125,71147:16.03125,1889:15.46875,7:15.2890625,69525:15.1171875,68652:15.078125,3238:14.8515625,25:14.421875
765	121	320	1	-453.71582	-1252.5166	3.234375	16.385698	0.19665948	11:22.09375,478:18.859375,10:15.109375,25:14.640625,471:14.2421875,1496:13.8828125,1590:13.4453125,1116:13.0546875
766	103	320	1	-379.99805	-1237.4541	7.6171875	13.729682	0.018791137	1496:23.359375,11553:15.7421875,478:15.0234375,3238:14.578125,220:14.2578125,304:14.15625,318:14.015625,25212:13.7578125
767	116	320	1	-440.7578	-1262.876	2.203125	15.634354	0.41915655	1590:22.59375,478:20.390625,471:17.6875,8:16.53125,35497:16.0625,25:15.2265625,11:15.1640625,198:14.859375
768	86	320	1	-325.2744	-1249.4229	7.3828125	10.879117	0.028179673	198:22.84375,653:15.4609375,220:15.265625,25:15.1875,8:14.421875,11:13.890625,2020:13.53125,73:13.3515625
769	1348	5440	17	0.0	0.0	5.796875	0.0	0.045484662	2215:22.15625,1779:16.359375,256:15.09375,71093:14.109375,950:14.09375,262:13.28125,1025:13.1953125,670:13.125
770	119	320	1	-477.83984	-1281.9014	5.953125	13.408183	0.042897914	413:23.375,2796:17.421875,585:16.09375,492:15.5234375,653:14.4609375,1368:14.1796875,1440:13.625,535:13.390625
771	116	320	1	-444.0918	-1253.6914	7.7109375	14.024219	0.021392427	2796:23.359375,1287:15.6484375,771:15.515625,492:15.2265625,264:14.953125,25212:14.0859375,361:13.8125,220:13.3671875
772	118	320	1	-490.10352	-1338.1699	7.8359375	14.30368	0.024184546	3681:22.890625,58:15.0546875,957:14.6953125,73:14.46875,3216:14.4140625,25:14.2421875,498:14.0078125,33333:13.015625
773	129	320	1	-524.6738	-1302.2031	5.2421875	15.228284	0.15045373	60:21.125,361:15.8828125,2564:15.8203125,5491:15.65625,8:14.2890625,11:13.875,25212:13.75,2387:13.7421875
774	100	320	1	-410.89062	-1309.8018	0.46875	12.033786	0.83075964	2564:20.5,361:20.03125,25212:16.875,2518:16.015625,835:14.765625,283:14.6953125,931:12.953125,198:12.828125
775	108	320	1	-433.54492	-1283.2666	7.3515625	12.91205	0.042065986	25212:21.671875,2796:14.3203125,39964:13.984375,220:13.5859375,280:13.546875,361:13.4765625,3238:12.6015625,8668:12.59375
776	106	320	1	-416.74707	-1289.6826	4.921875	13.528381	0.1252442	25:22.25,198:17.328125,3042:16.28125,5996:16.265625,1590:15.21875,5491:14.75,60:14.328125,361:14.1796875
777	83	320	1	-334.6953	-1271.6855	7.296875	9.363034	0.018265733	198:22.375,220:15.078125,653:14.296875,585:13.3828125,271:12.7109375,695:12.109375,25:12.0546875,478:11.953125
778	74	320	1	-305.57812	-1273.5273	5.59375	8.0512705	0.060519386	4152:23.203125,2215:17.609375,950:17.15625,1779:15.375,1638:15.21875,309:14.9375,493:14.9140625,388:14.6328125
779	87	320	1	-356.0664	-1269.1504	7.5	9.176472	0.04715309	585:22.859375,492:15.359375,478:15.296875,13881:15.2578125,3238:15.1484375,353:14.703125,220:14.5859375,1373:14.3203125
780	80	320	1	-319.36523	-1266.8643	5.375	8.995517	0.074047126	1373:22.3125,283:16.9375,478:16.28125,198:15.625,8236:15.234375,220:14.3125,25:14.0390625,992:13.0703125
781	65	320	1	-264.03516	-1305.8516	5.9375	7.989232	0.028289942	220:24.234375,16:18.296875,478:15.6484375,2796:15.546875,198:15.390625,585:15.3203125,318:14.0546875,283:13.671875
782	115	320	1	-426.64746	-1236.4697	6.921875	13.87659	0.023492819	16:21.546875,198:14.625,220:14.328125,17:12.625,15:12.5390625,24:11.53125,478:11.390625,18:11.3046875
783	67	320	1	-257.03906	-1233.126	6.609375	7.7595496	0.040352006	198:22.015625,8:15.40625,25:15.0,82:13.8046875,60:13.3671875,13:13.1953125,11:13.1171875,271:12.5078125
784	51	320	1	-215.8418	-1328.1729	5.421875	5.8671975	0.07360276	4152:22.828125,2215:17.40625,950:17.234375,1779:15.65625,256:15.2734375,1638:14.3046875,5015:14.0625,71093:14.046875
785	59	320	1	-244.66211	-1284.5459	5.140625	6.37253	0.07933029	2796:22.84375,13881:17.703125,771:15.4765625,585:15.2421875,653:15.15625,413:14.9296875,264:14.4296875,1287:14.3359375
786	62	320	1	-262.82617	-1330.2246	6.34375	7.009692	0.06996844	957:21.8125,58:15.46875,11:15.4609375,3681:15.171875,25:14.2265625,1889:13.96875,1089:13.4375,72:13.21875
787	68	320	1	-281.3203	-1278.1279	5.671875	7.209165	0.086369626	1089:22.171875,11:16.5,60:16.3125,25:15.5078125,9431:14.671875,681:14.515625,906:14.4609375,19867:14.171875
788	58	320	1	-233.36914	-1295.1377	7.53125	6.6352997	0.02162092	2796:22.5625,771:15.03125,492:14.2734375,283:14.015625,1287:13.859375,264:13.765625,1082:13.0703125,220:12.90625
789	94	320	1	-390.09766	-1335.0547	6.3515625	10.880381	0.038560916	3681:22.015625,957:15.6640625,73:13.8125,89665:13.5078125,58:13.375,498:13.15625,3216:12.9765625,60:12.9375
790	98	320	1	-401.17383	-1319.5791	5.921875	11.566071	0.06848101	60:22.703125,283:16.78125,8:16.75,1089:15.8046875,2387:14.578125,25:14.328125,478:14.3125,471:14.125
791	93	320	1	-392.45898	-1370.707	5.109375	11.645799	0.055856943	283:23.34375,198:18.234375,271:15.4453125,606:15.265625,220:15.2109375,471:14.4609375,2796:14.2890625,1373:13.625
792	57	320	1	-229.93164	-1311.3105	8.1875	7.08355	0.017044315	2796:22.828125,220:14.640625,13881:14.5,771:13.765625,198:13.5390625,492:13.328125,1287:13.2890625,318:12.9375
793	108	320	1	-451.29883	-1358.6465	1.296875	13.7172785	0.545393	3681:21.234375,957:19.9375,11:14.0234375,58:13.5625,198:12.4453125,498:12.3125,74807:11.8828125,29817:11.6875
794	94	320	1	-386.13477	-1323.124	1.234375	11.625338	0.7572245	1089:21.53125,60:20.296875,11:18.484375,198:16.90625,25:16.078125,681:14.515625,2387:13.59375,5491:13.40625
795	74	320	1	-301.78516	-1315.9482	4.390625	8.9450655	0.08613423	2796:22.0,25212:17.609375,585:13.296875,198:13.21875,771:13.1796875,220:13.015625,1082:12.9609375,1287:12.859375
796	107	320	1	-432.29688	-1319.8281	1.515625	12.684513	0.61998785	957:20.609375,3681:19.09375,198:15.765625,11079:15.3359375,58:15.0078125,271:13.21875,498:13.125,60:13.0234375
797	75	320	1	-313.38867	-1325.8467	5.328125	8.819864	0.17619872	60:20.21875,198:14.890625,1089:14.578125,25:14.5703125,2387:13.8828125,4891:13.6328125,11:13.34375,27365:12.90625
798	61	320	1	-243.23047	-1270.875	5.203125	6.2644362	0.095152855	198:21.59375,220:16.390625,653:15.9296875,283:14.140625,271:14.0625,478:13.0546875,318:12.75,1411:12.7265625
799	22	320	1	-91.052734	-1285.2002	4.8125	2.4879556	0.08318909	1779:22.359375,950:17.546875,2215:16.546875,256:15.1015625,4152:14.1484375,71093:13.734375,309:12.515625,18438:12.5078125
800	36	320	1	-144.39648	-1248.9658	6.796875	3.754237	0.05991881	2796:22.84375,585:16.046875,771:15.890625,653:15.609375,460:15.5625,1496:14.90625,264:14.7578125,52451:14.0078125
801	40	320	1	-165.53125	-1327.8613	5.53125	4.894792	0.052046377	957:21.671875,58:16.140625,3681:13.3125,498:13.09375,29817:13.09375,11:12.875,14927:12.390625,46135:12.1328125
802	54	320	1	-224.92969	-1282.7578	3.015625	6.0690603	0.30053997	478:21.703125,10:18.6875,1089:17.484375,60:15.1640625,1373:14.515625,220:14.0625,11:13.796875,471:13.4921875
803	28	320	1	-108.33008	-1270.625	7.9296875	3.2991533	0.027175456	220:22.65625,478:14.7265625,16:14.671875,1496:14.515625,585:14.28125,10339:14.28125,1089:14.2421875,25212:13.6171875
804	97	320	1	-346.3418	-1243.7754	9.171875	12.0994005	0.0034233744	16:23.8125,478:14.640625,15:13.8046875,17:13.6328125,220:12.9765625,10339:12.7421875,1089:12.0546875,19:11.46875
805	56	320	1	-224.25781	-1283.582	2.640625	6.560767	0.3422905	1089:22.3125,11:19.671875,25:16.90625,60:16.484375,43982:15.9609375,681:15.6015625,16:15.015625,39876:14.4921875
806	48	320	1	-189.20801	-1305.9434	7.4609375	5.871314	0.019189948	2796:22.921875,771:15.4609375,283:14.5,25212:14.40625,1287:14.234375,498:13.359375,220:13.1484375,1496:13.09375
807	60	320	1	-250.13672	-1339.0391	6.46875	7.303447	0.04530298	58:22.8125,3681:16.34375,33333:15.3671875,51140:15.109375,957:14.4765625,283:14.4375,25:14.1015625,11553:13.9296875
808	67	320	1	-275.75195	-1331.1152	8.265625	8.179157	0.008012402	11553:25.015625,9997:16.75,5834:16.46875,1496:15.1484375,2479:14.625,16:14.09375,377:13.90625,11635:13.8828125
809	46	320	1	-192.55469	-1332.6992	5.796875	5.409317	0.104777	60:22.625,1089:16.828125,283:16.546875,8:16.28125,4891:15.9375,25:15.6640625,478:15.5625,27365:15.3203125
810	670	5440	17	0.0	0.0	6.6875	0.0	0.020239912	283:23.953125,198:17.265625,606:15.8125,471:15.3125,2796:15.140625,220:14.7890625,271:13.2578125,478:13.0546875
811	55	320	1	-224.91797	-1337.6055	8.34375	6.4169526	0.01731993	2796:22.84375,771:14.5,498:14.3515625,25212:14.2421875,220:14.0078125,1496:13.9140625,1287:13.6328125,198:13.3203125
812	85	320	1	-355.3789	-1363.5332	6.390625	10.907755	0.042833183	58:23.140625,3681:16.75,957:16.203125,11:16.125,33333:14.546875,11553:13.90625,7368:13.40625,51140:13.3828125
813	70	320	1	-243.625	-1206.7109	7.921875	8.973366	0.007881833	11553:25.265625,5834:17.34375,9997:16.640625,1496:14.6953125,198:14.4296875,377:14.203125,2479:13.953125,1055:13.859375
814	711	5440	17	0.0	0.0	4.21875	0.0	0.12238956	1089:22.640625,60:18.421875,478:16.75,11:15.9921875,198:14.6796875,681:14.3671875,471:13.828125,25:13.5703125
815	46	320	1	-189.82422	-1321.5596	7.5546875	5.3797617	0.017037375	2796:22.828125,25212:15.2734375,771:14.2421875,585:13.6484375,1287:13.5078125,220:13.171875,1496:13.15625,198:12.90625
816	110	320	1	-439.14844	-1343.0605	6.328125	14.82321	0.047270246	957:22.765625,58:16.4375,3681:16.375,11079:15.4140625,478:13.6640625,43897:13.515625,29817:13.4453125,198:13.3359375
817	59	320	1	-248.99219	-1342.8154	5.484375	6.972781	0.05092326	478:22.375,60:16.890625,10:15.7890625,25:14.09375,471:14.0625,1089:13.7734375,220:13.0078125,198:12.859375
818	69	320	1	-288.94336	-1349.8018	7.984375	8.376749	0.01425484	220:22.65625,16:14.671875,478:14.4140625,198:14.28125,585:13.1640625,1496:12.8984375,2343:12.3671875,60:12.1953125
819	837	5120	16	0.0	0.0	6.6640625	0.0	0.020218661	16:22.078125,220:15.4140625,17:14.2265625,478:12.78125,15:12.53125,198:12.2109375,19:11.484375,2205:10.640625
821	38	320	1	-154.95703	-1294.4512	6.859375	3.9417253	0.024837146	198:23.09375,220:16.234375,271:15.265625,653:15.1640625,460:14.2890625,63:13.75,283:13.578125,478:13.5703125
822	31	320	1	-129.0918	-1293.3076	5.8125	3.4432745	0.02716871	1779:24.40625,950:18.59375,256:16.359375,2215:15.515625,71093:14.453125,309:13.9375,670:13.9296875,262:13.296875
823	32	320	1	-133.66211	-1324.7266	7.984375	3.680995	0.01412828	460:24.46875,2044:16.484375,427:15.484375,585:15.2890625,1133:15.265625,25212:14.828125,311:14.4921875,653:14.15625
824	36	320	1	-145.17773	-1315.543	7.8203125	4.3378673	0.031006118	585:22.859375,220:15.0390625,1857:14.359375,1496:14.203125,25212:14.203125,478:14.1796875,8668:14.1640625,2796:14.015625
825	51	320	1	-210.2461	-1339.2656	8.1328125	6.6152606	0.012624658	478:23.21875,10:15.0859375,271:14.8828125,220:14.484375,198:14.40625,471:13.8671875,13:12.71875,283:12.4921875
826	52	320	1	-214.72852	-1336.2656	8.234375	6.4895687	0.008239435	220:22.796875,16:14.5625,271:13.9140625,585:12.5859375,198:12.484375,1496:12.4609375,471:12.25,478:12.1640625
827	111	320	1	-381.4463	-1196.54	7.546875	13.971456	0.008548976	16:24.921875,17:17.375,220:16.4375,271:15.6015625,198:14.3828125,18:14.15625,15:13.859375,20:12.859375
828	50	320	1	-202.97461	-1313.5703	2.6875	5.926913	0.25369382	271:22.5,198:19.8125,478:14.5390625,220:14.375,11:14.09375,13:13.40625,1358:13.1640625,17:13.078125
829	15	320	1	-50.410156	-1186.1279	4.453125	2.0003734	0.07279921	950:22.90625,256:18.453125,1779:14.9609375,262:14.0234375,285:13.78125,406:13.140625,257:12.34375,62:11.9921875
830	16	320	1	-62.257812	-1241.1982	5.609375	1.7881687	0.08818007	696:24.90625,413:19.296875,653:18.9375,2796:18.75,687:17.640625,460:17.28125,3841:16.796875,307:16.15625
831	18	320	1	-72.9707	-1318.3027	2.390625	2.0400927	0.32805243	438:23.328125,26863:20.9375,80:16.9375,25516:15.5625,258:15.125,6646:15.078125,82:14.3359375,39644:13.84375
832	39	320	1	-156.16406	-1307.9512	1.703125	4.9317155	0.677789	5607:20.40625,26863:18.703125,839:15.5546875,438:14.1953125,6646:14.0546875,9404:14.0,1159:13.7421875,372:13.5625
833	50	320	1	-179.50684	-1241.9102	1.046875	7.203011	1.8314507	10620:18.015625,366:16.96875,283:14.515625,1082:14.0703125,17885:13.7578125,269:13.515625,349:13.515625,5919:13.484375
834	11	320	1	-42.734375	-1241.2188	4.5625	1.2029411	0.1475789	11:22.0625,25:17.5,8:16.515625,39876:15.9296875,283:15.234375,681:14.625,3337:14.59375,28:14.4453125
835	8	320	1	-32.19336	-1286.4902	4.359375	0.694034	0.17954949	220:22.421875,3238:18.0625,2343:17.21875,2796:16.625,1496:16.59375,15:14.875,2047:14.7109375,1116:14.5390625
